"","variable_prob","cs","tissues","GENE"
"2047",0.211290153321696,1,"Uterus","SNHG5"
"2048",0.137929893465562,1,"Lung","SNHG5"
"2049",0.0433830171261076,1,"Nerve_Tibial","SNHG5"
"2050",0.0347481125464302,1,"Cells_EBV-transformed_lymphocytes","SNHG5"
"2051",0.0294267352029437,1,"Ovary","SNHG5"
"2052",0.0279905344827145,1,"Adipose_Subcutaneous","SNHG5"
"2053",0.027412999700784,1,"Cells_Transformed_fibroblasts","SNHG5"
"2054",0.0217921827878764,1,"Skin_Sun_Exposed_Lower_leg","SNHG5"
"2055",0.0200053115364798,1,"Esophagus_Mucosa","SNHG5"
"2056",0.0164239281989609,1,"Artery_Aorta","SNHG5"
"2057",0.0163716517991332,1,"Thyroid","SNHG5"
"2058",0.0162252142041587,1,"Adrenal_Gland","SNHG5"
"2059",0.01622048149362,1,"Esophagus_Muscularis","SNHG5"
"2060",0.0147869491421104,1,"Brain_Caudate_basal_ganglia","SNHG5"
"2061",0.0144867241213222,1,"Pituitary","SNHG5"
"2062",0.014172286007144,1,"Brain_Cortex","SNHG5"
"2063",0.0141454472394796,1,"Brain_Hippocampus","SNHG5"
"2064",0.013460818253186,1,"Whole_Blood","SNHG5"
"2065",0.0134111650128681,1,"Heart_Left_Ventricle","SNHG5"
"2066",0.0131682529845152,1,"Brain_Cerebellar_Hemisphere","SNHG5"
"2067",0.0127993816820809,1,"Colon_Sigmoid","SNHG5"
"2068",0.012738786145555,1,"Breast_Mammary_Tissue","SNHG5"
"2069",0.012457308600501,1,"Muscle_Skeletal","SNHG5"
"2070",0.0123853725894769,1,"Minor_Salivary_Gland","SNHG5"
"2071",0.0118194532557897,1,"Brain_Substantia_nigra","SNHG5"
"2072",0.0117701666651499,1,"Brain_Spinal_cord_cervical_c-1","SNHG5"
"2073",0.0116224922944765,1,"Pancreas","SNHG5"
"2074",0.0110973610886376,1,"Spleen","SNHG5"
"2075",0.0107149448862796,1,"Stomach","SNHG5"
"2076",0.0106796118531032,1,"Artery_Coronary","SNHG5"
"2077",0.010356484075122,1,"Skin_Not_Sun_Exposed_Suprapubic","SNHG5"
"2078",0.0102843014389244,1,"Heart_Atrial_Appendage","SNHG5"
"2079",0.0101850445877034,1,"Colon_Transverse","SNHG5"
"2080",0.0101110438671502,1,"Liver","SNHG5"
"2081",0.00970602953672839,1,"Brain_Amygdala","SNHG5"
"2082",0.00945832836306215,1,"Adipose_Visceral_Omentum","SNHG5"
"2083",0.00940470770534052,1,"Brain_Hypothalamus","SNHG5"
"2084",0.00928376007612131,1,"Brain_Putamen_basal_ganglia","SNHG5"
"2085",0.00924306284026466,1,"Brain_Nucleus_accumbens_basal_ganglia","SNHG5"
"2086",0.00897600164686219,1,"Artery_Tibial","SNHG5"
"2087",0.00882380286618345,1,"Esophagus_Gastroesophageal_Junction","SNHG5"
"2088",0.00874702004968231,1,"Brain_Frontal_Cortex_BA9","SNHG5"
"2089",0.00873829351397437,1,"Testis","SNHG5"
"2090",0.0580423558238484,1,"Artery_Aorta","ZNF559"
"2091",0.0489988888041246,1,"Colon_Sigmoid","ZNF559"
"2092",0.0291059731479589,1,"Nerve_Tibial","ZNF559"
"2093",0.0273961231833444,1,"Skin_Sun_Exposed_Lower_leg","ZNF559"
"2094",0.0267858548697898,1,"Stomach","ZNF559"
"2095",0.0261004541229661,1,"Pancreas","ZNF559"
"2096",0.0253387087886472,1,"Small_Intestine_Terminal_Ileum","ZNF559"
"2097",0.0240105272751741,1,"Skin_Not_Sun_Exposed_Suprapubic","ZNF559"
"2098",0.0238792272875479,1,"Testis","ZNF559"
"2099",0.0231812798411331,1,"Artery_Tibial","ZNF559"
"2100",0.0224846223500971,1,"Cells_Transformed_fibroblasts","ZNF559"
"2101",0.0217862544823849,1,"Spleen","ZNF559"
"2102",0.0210416818284904,1,"Adipose_Subcutaneous","ZNF559"
"2103",0.0206359900245869,1,"Minor_Salivary_Gland","ZNF559"
"2104",0.0205480166736225,1,"Brain_Nucleus_accumbens_basal_ganglia","ZNF559"
"2105",0.0205230211272368,1,"Pituitary","ZNF559"
"2106",0.0203519636669151,1,"Breast_Mammary_Tissue","ZNF559"
"2107",0.0202266588715452,1,"Whole_Blood","ZNF559"
"2108",0.0201935026145962,1,"Colon_Transverse","ZNF559"
"2109",0.0193799240629916,1,"Esophagus_Mucosa","ZNF559"
"2110",0.0190688066974853,1,"Adipose_Visceral_Omentum","ZNF559"
"2111",0.0188271003494601,1,"Prostate","ZNF559"
"2112",0.0188259968066089,1,"Liver","ZNF559"
"2113",0.0188256448029361,1,"Vagina","ZNF559"
"2114",0.0188256362167659,1,"Brain_Hippocampus","ZNF559"
"2115",0.0188256004114932,1,"Uterus","ZNF559"
"2116",0.0188255205402937,1,"Brain_Cerebellar_Hemisphere","ZNF559"
"2117",0.0188254209499454,1,"Ovary","ZNF559"
"2118",0.0188248242506011,1,"Brain_Substantia_nigra","ZNF559"
"2119",0.0188244295388138,1,"Brain_Spinal_cord_cervical_c-1","ZNF559"
"2120",0.0188119623618401,1,"Artery_Coronary","ZNF559"
"2121",0.0187055978861312,1,"Esophagus_Muscularis","ZNF559"
"2122",0.0186543219868055,1,"Brain_Putamen_basal_ganglia","ZNF559"
"2123",0.0186131769819976,1,"Lung","ZNF559"
"2124",0.0185851911988496,1,"Brain_Amygdala","ZNF559"
"2125",0.0179338171826725,1,"Brain_Frontal_Cortex_BA9","ZNF559"
"2126",0.017751708028945,1,"Brain_Cortex","ZNF559"
"2127",0.0173069648048607,1,"Thyroid","ZNF559"
"2128",0.0172123546116406,1,"Heart_Left_Ventricle","ZNF559"
"2129",0.0169720830715232,1,"Esophagus_Gastroesophageal_Junction","ZNF559"
"2130",0.0168515308563661,1,"Muscle_Skeletal","ZNF559"
"2131",0.0167252132823631,1,"Heart_Atrial_Appendage","ZNF559"
"2132",0.0161207050063131,1,"Brain_Hypothalamus","ZNF559"
"2133",0.0159413791457306,1,"Brain_Caudate_basal_ganglia","ZNF559"
"2134",0.998412525985336,1,"Brain_Nucleus_accumbens_basal_ganglia","MS4A7"
"2135",0.998773141146103,1,"Cells_Transformed_fibroblasts","AC140481.1"
"2136",0.978773218141956,1,"Spleen","CYP27A1"
"2137",0.999974462273921,1,"Cells_EBV-transformed_lymphocytes","KLK3"
"2138",0.920725135629018,1,"Brain_Caudate_basal_ganglia","ZNF232"
"2139",0.0440363417464599,1,"Brain_Cerebellum","ZNF232"
"2140",1,1,"Whole_Blood","OR51B2"
"2141",0.0267443113231375,1,"Minor_Salivary_Gland","GABPB1-AS1"
"2142",0.0261871173986833,1,"Lung","GABPB1-AS1"
"2143",0.025961112543624,1,"Brain_Cortex","GABPB1-AS1"
"2144",0.024651125163165,1,"Brain_Nucleus_accumbens_basal_ganglia","GABPB1-AS1"
"2145",0.0245187858351225,1,"Vagina","GABPB1-AS1"
"2146",0.0242439661959623,1,"Liver","GABPB1-AS1"
"2147",0.024160848667523,1,"Brain_Anterior_cingulate_cortex_BA24","GABPB1-AS1"
"2148",0.0239112617234862,1,"Brain_Hypothalamus","GABPB1-AS1"
"2149",0.0236313695991466,1,"Brain_Putamen_basal_ganglia","GABPB1-AS1"
"2150",0.0234104432655771,1,"Whole_Blood","GABPB1-AS1"
"2151",0.0231667753571174,1,"Brain_Hippocampus","GABPB1-AS1"
"2152",0.0229983051783131,1,"Small_Intestine_Terminal_Ileum","GABPB1-AS1"
"2153",0.0223748736055042,1,"Artery_Tibial","GABPB1-AS1"
"2154",0.0219116138103783,1,"Brain_Caudate_basal_ganglia","GABPB1-AS1"
"2155",0.0218588471369164,1,"Skin_Sun_Exposed_Lower_leg","GABPB1-AS1"
"2156",0.0218278907969521,1,"Brain_Cerebellar_Hemisphere","GABPB1-AS1"
"2157",0.0215777516402674,1,"Pancreas","GABPB1-AS1"
"2158",0.0215157413680166,1,"Colon_Sigmoid","GABPB1-AS1"
"2159",0.021494757312449,1,"Ovary","GABPB1-AS1"
"2160",0.0213361459104644,1,"Muscle_Skeletal","GABPB1-AS1"
"2161",0.0210520391268955,1,"Esophagus_Muscularis","GABPB1-AS1"
"2162",0.0209904908750582,1,"Heart_Left_Ventricle","GABPB1-AS1"
"2163",0.0209887549747916,1,"Heart_Atrial_Appendage","GABPB1-AS1"
"2164",0.0209037677994538,1,"Brain_Substantia_nigra","GABPB1-AS1"
"2165",0.0208739833304187,1,"Nerve_Tibial","GABPB1-AS1"
"2166",0.0208686684843883,1,"Esophagus_Mucosa","GABPB1-AS1"
"2167",0.0208310479515926,1,"Artery_Coronary","GABPB1-AS1"
"2168",0.0207940141563365,1,"Esophagus_Gastroesophageal_Junction","GABPB1-AS1"
"2169",0.0207054296966774,1,"Thyroid","GABPB1-AS1"
"2170",0.0206909852438906,1,"Colon_Transverse","GABPB1-AS1"
"2171",0.0205837845176785,1,"Spleen","GABPB1-AS1"
"2172",0.0205371292930244,1,"Cells_EBV-transformed_lymphocytes","GABPB1-AS1"
"2173",0.0204888204548366,1,"Artery_Aorta","GABPB1-AS1"
"2174",0.0204886203020657,1,"Skin_Not_Sun_Exposed_Suprapubic","GABPB1-AS1"
"2175",0.020306171264233,1,"Cells_Transformed_fibroblasts","GABPB1-AS1"
"2176",0.0203008443568792,1,"Adipose_Subcutaneous","GABPB1-AS1"
"2177",0.0202231966232019,1,"Stomach","GABPB1-AS1"
"2178",0.0201752049522783,1,"Adrenal_Gland","GABPB1-AS1"
"2179",0.0201639474800319,1,"Prostate","GABPB1-AS1"
"2180",0.020159941826537,1,"Breast_Mammary_Tissue","GABPB1-AS1"
"2181",0.0201597956135706,1,"Pituitary","GABPB1-AS1"
"2182",0.0201351904704017,1,"Brain_Cerebellum","GABPB1-AS1"
"2183",0.0201280573934198,1,"Brain_Spinal_cord_cervical_c-1","GABPB1-AS1"
"2184",0.0200506067745331,1,"Adipose_Visceral_Omentum","GABPB1-AS1"
"2185",1,1,"Esophagus_Muscularis","SMTNL1"
"2186",0.982981223354873,2,"Adrenal_Gland","SMTNL1"
"2187",0.973439071299121,1,"Nerve_Tibial","HEXDC"
"2188",0.0306507382268948,1,"Prostate","GSTT1"
"2189",0.0301145657100564,1,"Brain_Hippocampus","GSTT1"
"2190",0.0284100931708693,1,"Esophagus_Mucosa","GSTT1"
"2191",0.0270657061305553,1,"Artery_Aorta","GSTT1"
"2192",0.0257880279297541,1,"Artery_Coronary","GSTT1"
"2193",0.023512891932098,1,"Brain_Hypothalamus","GSTT1"
"2194",0.0223792986950903,1,"Thyroid","GSTT1"
"2195",0.0223325685367873,1,"Whole_Blood","GSTT1"
"2196",0.0221651477699671,1,"Muscle_Skeletal","GSTT1"
"2197",0.022082904053239,1,"Skin_Not_Sun_Exposed_Suprapubic","GSTT1"
"2198",0.0219415424408015,1,"Cells_EBV-transformed_lymphocytes","GSTT1"
"2199",0.0219154108845574,1,"Nerve_Tibial","GSTT1"
"2200",0.0219135149142691,1,"Adipose_Subcutaneous","GSTT1"
"2201",0.0218150433778571,1,"Artery_Tibial","GSTT1"
"2202",0.0217481062751501,1,"Esophagus_Muscularis","GSTT1"
"2203",0.0215325092808151,1,"Heart_Left_Ventricle","GSTT1"
"2204",0.0213042892995048,1,"Esophagus_Gastroesophageal_Junction","GSTT1"
"2205",0.0210797354872384,1,"Pituitary","GSTT1"
"2206",0.0210245864583407,1,"Heart_Atrial_Appendage","GSTT1"
"2207",0.0206750104964638,1,"Brain_Putamen_basal_ganglia","GSTT1"
"2208",0.0205225774796889,1,"Colon_Transverse","GSTT1"
"2209",0.0201883179301042,1,"Minor_Salivary_Gland","GSTT1"
"2210",0.0199871175384408,1,"Uterus","GSTT1"
"2211",0.0199574063346766,1,"Adipose_Visceral_Omentum","GSTT1"
"2212",0.0199469131547843,1,"Spleen","GSTT1"
"2213",0.0198546977925435,1,"Brain_Spinal_cord_cervical_c-1","GSTT1"
"2214",0.0196794150721654,1,"Brain_Anterior_cingulate_cortex_BA24","GSTT1"
"2215",0.0196303648836121,1,"Stomach","GSTT1"
"2216",0.0194737836126216,1,"Adrenal_Gland","GSTT1"
"2217",0.0193601912772099,1,"Brain_Nucleus_accumbens_basal_ganglia","GSTT1"
"2218",0.0191929593378758,1,"Brain_Cerebellum","GSTT1"
"2219",0.0191672919894083,1,"Cells_Transformed_fibroblasts","GSTT1"
"2220",0.0190193613243034,1,"Ovary","GSTT1"
"2221",0.0189842440164735,1,"Skin_Sun_Exposed_Lower_leg","GSTT1"
"2222",0.0189281859157161,1,"Brain_Caudate_basal_ganglia","GSTT1"
"2223",0.018768631919226,1,"Lung","GSTT1"
"2224",0.0186965197752265,1,"Colon_Sigmoid","GSTT1"
"2225",0.0184644259820823,1,"Testis","GSTT1"
"2226",0.0184587587728396,1,"Brain_Cortex","GSTT1"
"2227",0.0183829820085801,1,"Breast_Mammary_Tissue","GSTT1"
"2228",0.0183523821500485,1,"Liver","GSTT1"
"2229",0.0183479373428057,1,"Pancreas","GSTT1"
"2230",0.0182255028727042,1,"Brain_Substantia_nigra","GSTT1"
"2231",0.0180955992163203,1,"Brain_Frontal_Cortex_BA9","GSTT1"
"2232",0.0179416160159417,1,"Brain_Cerebellar_Hemisphere","GSTT1"
"2233",0.0177718454934163,1,"Small_Intestine_Terminal_Ileum","GSTT1"
"2234",1,1,"Whole_Blood","OR52B4"
"2235",0.968707267680581,1,"Artery_Coronary","RP11-157P1.4"
"2236",1,1,"Whole_Blood","MRPL53P1"
"2237",0.956541639649363,1,"Brain_Frontal_Cortex_BA9","RP11-700H6.4"
"2238",0.0403570520226603,1,"Skin_Not_Sun_Exposed_Suprapubic","AP006621.5"
"2239",0.0373506492093901,1,"Brain_Amygdala","AP006621.5"
"2240",0.0309904406359884,1,"Testis","AP006621.5"
"2241",0.026892827941324,1,"Brain_Cerebellum","AP006621.5"
"2242",0.0266257217410679,1,"Whole_Blood","AP006621.5"
"2243",0.026457307891934,1,"Esophagus_Mucosa","AP006621.5"
"2244",0.0257399890946884,1,"Nerve_Tibial","AP006621.5"
"2245",0.0239731961694516,1,"Artery_Tibial","AP006621.5"
"2246",0.0234745168289685,1,"Minor_Salivary_Gland","AP006621.5"
"2247",0.0226688872101959,1,"Pancreas","AP006621.5"
"2248",0.0216648977015784,1,"Prostate","AP006621.5"
"2249",0.0213533338800845,1,"Esophagus_Gastroesophageal_Junction","AP006621.5"
"2250",0.0208421433715337,1,"Skin_Sun_Exposed_Lower_leg","AP006621.5"
"2251",0.0207103271520369,1,"Colon_Transverse","AP006621.5"
"2252",0.0205229307714974,1,"Heart_Atrial_Appendage","AP006621.5"
"2253",0.0203882753256504,1,"Pituitary","AP006621.5"
"2254",0.0201357887422307,1,"Cells_EBV-transformed_lymphocytes","AP006621.5"
"2255",0.0199891856112742,1,"Brain_Cortex","AP006621.5"
"2256",0.0198973220452361,1,"Artery_Aorta","AP006621.5"
"2257",0.0198888392564872,1,"Brain_Putamen_basal_ganglia","AP006621.5"
"2258",0.0196364403620446,1,"Cells_Transformed_fibroblasts","AP006621.5"
"2259",0.0192879951542658,1,"Ovary","AP006621.5"
"2260",0.0190536967179518,1,"Brain_Caudate_basal_ganglia","AP006621.5"
"2261",0.0189988494505474,1,"Brain_Cerebellar_Hemisphere","AP006621.5"
"2262",0.018982456767757,1,"Uterus","AP006621.5"
"2263",0.0188923959841442,1,"Muscle_Skeletal","AP006621.5"
"2264",0.0186958173512711,1,"Heart_Left_Ventricle","AP006621.5"
"2265",0.0186387687596949,1,"Stomach","AP006621.5"
"2266",0.0185021849712351,1,"Artery_Coronary","AP006621.5"
"2267",0.0184585893292049,1,"Brain_Nucleus_accumbens_basal_ganglia","AP006621.5"
"2268",0.0183896412341379,1,"Brain_Spinal_cord_cervical_c-1","AP006621.5"
"2269",0.0183202487786102,1,"Breast_Mammary_Tissue","AP006621.5"
"2270",0.0182802785877668,1,"Adrenal_Gland","AP006621.5"
"2271",0.0182580370464293,1,"Thyroid","AP006621.5"
"2272",0.0182363484789241,1,"Brain_Anterior_cingulate_cortex_BA24","AP006621.5"
"2273",0.018034729379331,1,"Lung","AP006621.5"
"2274",0.0179949202043452,1,"Colon_Sigmoid","AP006621.5"
"2275",0.0179770360839744,1,"Brain_Hypothalamus","AP006621.5"
"2276",0.0179395660292163,1,"Brain_Substantia_nigra","AP006621.5"
"2277",0.0178126342630491,1,"Brain_Frontal_Cortex_BA9","AP006621.5"
"2278",0.0176629139447074,1,"Small_Intestine_Terminal_Ileum","AP006621.5"
"2279",0.0175933296601888,1,"Vagina","AP006621.5"
"2280",0.0175565214232539,1,"Liver","AP006621.5"
"2281",0.0175060351133907,1,"Esophagus_Muscularis","AP006621.5"
"2282",0.0173864373003264,1,"Adipose_Subcutaneous","AP006621.5"
"2283",0.0173630472654309,1,"Adipose_Visceral_Omentum","AP006621.5"
"2284",0.960626356687258,2,"Brain_Cerebellar_Hemisphere","ZNF629"
"2285",0.901201296430599,1,"Brain_Caudate_basal_ganglia","ZNF629"
"2286",0.168699304413206,1,"Artery_Coronary","ZNF629"
"2287",0.999999984560366,1,"Vagina","EED"
"2288",0.998788849454433,2,"Brain_Cerebellar_Hemisphere","EED"
"2289",0.961674322408792,3,"Spleen","EED"
"2290",0.999999999999993,1,"Heart_Atrial_Appendage","SYTL2"
"2291",0.999430845315101,1,"Breast_Mammary_Tissue","COG4"
"2292",1,1,"Whole_Blood","TRAV14DV4"
"2293",0.999947379267775,1,"Heart_Left_Ventricle","ELL3"
"2294",0.731627474888219,2,"Cells_EBV-transformed_lymphocytes","ELL3"
"2295",0.147293398256138,2,"Pancreas","ELL3"
"2296",0.100345630652084,2,"Testis","ELL3"
"2297",0.0381567021548093,2,"Brain_Caudate_basal_ganglia","ELL3"
"2298",0.971508308409636,1,"Esophagus_Gastroesophageal_Junction","NEFL"
"2299",0.990050501345334,1,"Pituitary","ZFYVE16"
"2300",0.997615207557759,1,"Breast_Mammary_Tissue","RP11-51F16.5"
"2301",0.888518965842028,2,"Nerve_Tibial","RP11-51F16.5"
"2302",0.0988227662962499,2,"Whole_Blood","RP11-51F16.5"
"2303",1,1,"Whole_Blood","AP001434.2"
"2304",0.987211609182199,1,"Muscle_Skeletal","MRPL39"
"2305",0.959047940564462,1,"Whole_Blood","CTD-2240E14.4"
"2306",1,2,"Minor_Salivary_Gland","CTB-171A8.1"
"2307",1,3,"Brain_Hypothalamus","CTB-171A8.1"
"2308",0.999999999999009,1,"Brain_Amygdala","CTB-171A8.1"
"2309",0.999402105851983,4,"Artery_Tibial","CTB-171A8.1"
"2310",0.999990070730851,1,"Cells_Transformed_fibroblasts","GJC3"
"2311",0.998270690421882,1,"Brain_Amygdala","AZGP1"
"2312",0.470562141866199,2,"Skin_Sun_Exposed_Lower_leg","AZGP1"
"2313",0.461672128424672,2,"Minor_Salivary_Gland","AZGP1"
"2314",0.102692998935766,2,"Breast_Mammary_Tissue","AZGP1"
"2315",0.999964095642005,1,"Vagina","TMEM139"
"2316",0.9656635274798,2,"Cells_EBV-transformed_lymphocytes","TMEM139"
"2317",0.999999538475854,1,"Vagina","ENO3"
"2318",0.990969000700897,2,"Brain_Caudate_basal_ganglia","ENO3"
"2319",0.959926990045521,1,"Brain_Hypothalamus","ZNF771"
"2320",0.999259870396469,1,"Vagina","MTSS1L"
"2321",0.966110960797363,2,"Skin_Sun_Exposed_Lower_leg","MTSS1L"
"2322",0.938033498053063,1,"Artery_Coronary","ZNF688"
"2323",0.135291675023971,1,"Vagina","ZNF688"
"2324",1,1,"Pancreas","CEACAM16"
"2325",0.999999999999964,3,"Pituitary","CEACAM16"
"2326",0.999999999998292,2,"Colon_Transverse","CEACAM16"
"2327",0.99999999742315,4,"Vagina","CEACAM16"
"2328",0.999880923976634,1,"Vagina","KRT16P4"
"2329",0.958351800831541,1,"Brain_Hippocampus","RP11-146F11.1"
"2330",0.495448130206297,1,"Brain_Cerebellar_Hemisphere","RP11-146F11.1"
"2331",0.998165244919173,2,"Adipose_Subcutaneous","MS4A2"
"2332",0.976167559139684,1,"Testis","MS4A2"
"2333",0.589966026583632,3,"Adipose_Visceral_Omentum","MS4A2"
"2334",0.361085755316261,3,"Colon_Transverse","MS4A2"
"2335",0.111411655113773,3,"Esophagus_Gastroesophageal_Junction","MS4A2"
"2336",0.99999982550571,3,"Esophagus_Muscularis","HLA-DRA"
"2337",0.999996230084389,2,"Liver","HLA-DRA"
"2338",0.999753366296712,1,"Vagina","HLA-DRA"
"2339",0.507642581946528,4,"Brain_Cortex","HLA-DRA"
"2340",0.232638059937373,4,"Brain_Anterior_cingulate_cortex_BA24","HLA-DRA"
"2341",0.23252378274512,4,"Skin_Not_Sun_Exposed_Suprapubic","HLA-DRA"
"2342",1,1,"Muscle_Skeletal","TOMM40"
"2343",1,2,"Skin_Not_Sun_Exposed_Suprapubic","TOMM40"
"2344",0.999999998294059,4,"Pituitary","TOMM40"
"2345",0.999991682171724,3,"Brain_Substantia_nigra","TOMM40"
"2346",0.770958879124492,1,"Esophagus_Gastroesophageal_Junction","PRRT2"
"2347",0.263871015374932,1,"Nerve_Tibial","PRRT2"
"2348",0.243131612696644,1,"Vagina","PRRT2"
"2349",0.999999999999974,1,"Brain_Putamen_basal_ganglia","DLG2"
"2350",0.996830686657301,2,"Brain_Hypothalamus","DLG2"
"2351",0.977600068130583,1,"Heart_Atrial_Appendage","PACSIN3"
"2352",0.986440503837329,1,"Vagina","ZNF705E"
"2353",0.999044228147355,1,"Vagina","SNRPD2"
"2354",0.980444055959798,2,"Spleen","SNRPD2"
"2355",0.988321326052905,1,"Vagina","FOXA3"
"2356",0.995049381787085,1,"Vagina","HBCBP"
"2357",0.996184170294899,1,"Artery_Tibial","TRIM72"
"2358",1,4,"Brain_Cerebellar_Hemisphere","ZNF229"
"2359",1,1,"Brain_Frontal_Cortex_BA9","ZNF229"
"2360",1,3,"Brain_Hippocampus","ZNF229"
"2361",1,2,"Pancreas","ZNF229"
"2362",0.987106018350612,1,"Vagina","RP11-126L15.4"
"2363",0.997928450993666,1,"Liver","TSTD1"
"2364",0.983211225449099,3,"Muscle_Skeletal","TSTD1"
"2365",0.98273939992912,2,"Brain_Anterior_cingulate_cortex_BA24","TSTD1"
"2366",0.999939110301824,1,"Brain_Caudate_basal_ganglia","MCM7"
"2367",0.990482860022685,2,"Brain_Hypothalamus","MCM7"
"2368",1,1,"Brain_Caudate_basal_ganglia","ZNF285"
"2369",0.999999999768087,4,"Esophagus_Muscularis","ZNF285"
"2370",0.999999301552523,3,"Minor_Salivary_Gland","ZNF285"
"2371",0.999996871805408,2,"Pancreas","ZNF285"
"2372",0.997269413985731,1,"Spleen","KIF25"
"2373",1,1,"Breast_Mammary_Tissue","CTB-179K24.3"
"2374",0.999999999999991,2,"Cells_EBV-transformed_lymphocytes","CTB-179K24.3"
"2375",0.999996364203889,3,"Brain_Anterior_cingulate_cortex_BA24","CTB-179K24.3"
"2376",0.993978681253404,4,"Artery_Coronary","CTB-179K24.3"
"2377",1,1,"Vagina","IGKV1D-8"
"2378",0.998261032357802,1,"Brain_Cerebellar_Hemisphere","RTN2"
"2379",0.974745504301505,2,"Pancreas","RTN2"
"2380",0.998410298683889,1,"Brain_Cerebellar_Hemisphere","RP11-420A6.2"
"2381",0.974893782482401,1,"Esophagus_Mucosa","PSORS1C2"
"2382",0.999343920790455,1,"Colon_Transverse","RP11-467P9.1"
"2383",0.975096914766741,1,"Adipose_Visceral_Omentum","MATN4"
"2384",1,1,"Vagina","RP11-390D11.1"
"2385",0.999998596005625,1,"Uterus","SCARA3"
"2386",0.996310954271737,1,"Cells_EBV-transformed_lymphocytes","MIR570"
"2387",0.950924142437515,1,"Brain_Anterior_cingulate_cortex_BA24","CTD-2555K7.2"
"2388",0.997309090831268,1,"Skin_Sun_Exposed_Lower_leg","KRT16P1"
"2389",0.182185912095542,1,"Esophagus_Mucosa","CICP7"
"2390",0.141642215007611,1,"Brain_Spinal_cord_cervical_c-1","CICP7"
"2391",0.129324156933547,1,"Liver","CICP7"
"2392",0.128768497345134,1,"Brain_Hippocampus","CICP7"
"2393",0.128510818974322,1,"Vagina","CICP7"
"2394",0.10942493020898,1,"Heart_Atrial_Appendage","CICP7"
"2395",0.106721100540623,1,"Small_Intestine_Terminal_Ileum","CICP7"
"2396",0.0734223688942404,1,"Lung","CICP7"
"2397",1,1,"Vagina","AC097499.1"
"2398",0.95775261189076,1,"Skin_Sun_Exposed_Lower_leg","GPR111"
"2399",0.0289991374028492,1,"Brain_Cortex","CYP4F24P"
"2400",0.0280960946632361,1,"Brain_Substantia_nigra","CYP4F24P"
"2401",0.0250545217717264,1,"Brain_Hippocampus","CYP4F24P"
"2402",0.0248687612058258,1,"Brain_Anterior_cingulate_cortex_BA24","CYP4F24P"
"2403",0.0248171543076632,1,"Brain_Frontal_Cortex_BA9","CYP4F24P"
"2404",0.0246833491631101,1,"Artery_Tibial","CYP4F24P"
"2405",0.024423633573855,1,"Heart_Left_Ventricle","CYP4F24P"
"2406",0.024285176152368,1,"Brain_Hypothalamus","CYP4F24P"
"2407",0.0241996156809156,1,"Adipose_Visceral_Omentum","CYP4F24P"
"2408",0.0239171255237972,1,"Thyroid","CYP4F24P"
"2409",0.0237075023888039,1,"Skin_Sun_Exposed_Lower_leg","CYP4F24P"
"2410",0.0235242376749429,1,"Muscle_Skeletal","CYP4F24P"
"2411",0.0234509957765331,1,"Pituitary","CYP4F24P"
"2412",0.0232792070234841,1,"Brain_Spinal_cord_cervical_c-1","CYP4F24P"
"2413",0.0228649500866802,1,"Esophagus_Gastroesophageal_Junction","CYP4F24P"
"2414",0.0228636663334736,1,"Artery_Aorta","CYP4F24P"
"2415",0.0227245335575594,1,"Brain_Cerebellum","CYP4F24P"
"2416",0.0224966398672883,1,"Brain_Nucleus_accumbens_basal_ganglia","CYP4F24P"
"2417",0.0221254653222266,1,"Adipose_Subcutaneous","CYP4F24P"
"2418",0.0219698115342613,1,"Adrenal_Gland","CYP4F24P"
"2419",0.0219652482552679,1,"Stomach","CYP4F24P"
"2420",0.0219604619789285,1,"Heart_Atrial_Appendage","CYP4F24P"
"2421",0.0219089589602224,1,"Colon_Transverse","CYP4F24P"
"2422",0.0218736704266693,1,"Brain_Caudate_basal_ganglia","CYP4F24P"
"2423",0.0218578498705276,1,"Esophagus_Muscularis","CYP4F24P"
"2424",0.0218290232179231,1,"Lung","CYP4F24P"
"2425",0.0217181822147107,1,"Brain_Cerebellar_Hemisphere","CYP4F24P"
"2426",0.0215625797803345,1,"Brain_Amygdala","CYP4F24P"
"2427",0.0215001452606679,1,"Breast_Mammary_Tissue","CYP4F24P"
"2428",0.0214628319005141,1,"Skin_Not_Sun_Exposed_Suprapubic","CYP4F24P"
"2429",0.021412359324146,1,"Colon_Sigmoid","CYP4F24P"
"2430",0.0213319217226219,1,"Testis","CYP4F24P"
"2431",0.0207236716721921,1,"Vagina","CYP4F24P"
"2432",0.0205641140406589,1,"Spleen","CYP4F24P"
"2433",0.0204643184401352,1,"Pancreas","CYP4F24P"
"2434",0.0204640651922696,1,"Nerve_Tibial","CYP4F24P"
"2435",0.0203709944568938,1,"Brain_Putamen_basal_ganglia","CYP4F24P"
"2436",0.020112662031406,1,"Small_Intestine_Terminal_Ileum","CYP4F24P"
"2437",0.019985874203001,1,"Minor_Salivary_Gland","CYP4F24P"
"2438",0.0196445529880095,1,"Uterus","CYP4F24P"
"2439",0.019556394924202,1,"Prostate","CYP4F24P"
"2440",0.0194214537694625,1,"Ovary","CYP4F24P"
"2441",0.0190996905779005,1,"Esophagus_Mucosa","CYP4F24P"
"2442",0.995935368610866,1,"Small_Intestine_Terminal_Ileum","RP11-30K9.1"
"2443",0.980710241939775,2,"Esophagus_Muscularis","RP11-30K9.1"
